Game ID,Team 1 Name,Team 2 Name,Date,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11
g_1_61kBH8Mo,Arsenal,Leicester,11/08/2017,Hector Bellerin,Petr Cech,Mohamed Elneny,Rob Holding,Sead Kolasinac,Alexandre Lacazette,Nacho Monreal,Alex Oxlade-Chamberlain,Mesut Ozil,Danny Welbeck,Granit Xhaka,Marc Albrighton,Christian Fuchs,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy
g_1_phlFGSyh,Brighton,Manchester City,12/08/2017,Isaiah Brown,Shane Duffy,Lewis Dunk,Pascal Gross,Tomer Hemed,Solomon March,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Markus Suttner,Sergio Aguero,Danilo,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Vincent Kompany,Nicolas Otamendi,David Silva,John Stones,Kyle Walker
g_1_2TrKFnib,Chelsea,Burnley,12/08/2017,Marcos Alonso,Cesar Azpilicueta,Michy Batshuayi,Jeremie Boga,Gary Cahill,Thibaut Courtois,Cesc Fabregas,kante-n-golo,David Luiz,Antonio Rudiger,Willian,Robbie Brady,Jack Cork,Steven Defour,Johann Gudmundsson,Tom Heaton,Jeff Hendrick,Matthew Lowton,Ben Mee,James Tarkowski,Sam Vokes,Stephen Ward
g_1_tKsOE664,Crystal Palace,Huddersfield,12/08/2017,Christian Benteke,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,Ruben Loftus-Cheek,Luka Milivojevic,Jason Puncheon,Jairo Riedewald,Patrick van Aanholt,Joel Ward,Wilfried Zaha,Philip Billing,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Kasey Palmer,Christopher Schindler,Tom Smith
g_1_zssSDQLA,Everton,Stoke,12/08/2017,Leighton Baines,Dominic Calvert-Lewin,Idrissa Gueye,Phil Jagielka,Michael Keane,Davy Klaassen,Jordan Pickford,Sandro Ramirez,Wayne Rooney,Morgan Schneiderlin,Ashley Williams,Joe Allen,Saido Berahino,Jack Butland,Geoff Cameron,Mame Diouf,Darren Fletcher,Bojan Krkic,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma
g_1_6qzA52Tj,Southampton,Swansea,12/08/2017,Ryan Bertrand,Steven Davis,Fraser Forster,Manolo Gabbiadini,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse,Maya Yoshida,Tammy Abraham,Jordan Ayew,Leon Britton,Thomas Carroll,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Alfie Mawson,Kyle Naughton,Martin Olsson,Wayne Routledge
g_1_Shy66rEp,West Brom,Bournemouth,12/08/2017,Chris Brunt,Craig Dawson,Sam Field,Ben Foster,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Claudio Yacob,Benik Afobe,Nathan Ake,Harry Arter,Asmir Begovic,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Joshua King,Marc Pugh,Andrew Surman
g_1_AaZvBO5T,Watford,Liverpool,12/08/2017,Nordin Amrabat,Miguel Britos,Nathaniel Chalobah,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Jose Holebas,Daryl Janmaat,Younes Kaboul,Stefano Okaka,Roberto Pereyra,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Jordan Henderson,Dejan Lovren,Sadio Mane,Joel Matip,Simon Mignolet,Alberto Moreno,Mohamed Salah,Georginio Wijnaldum
g_1_lpoWCpyH,Manchester United,West Ham,13/08/2017,Eric Bailly,Daley Blind,David de Gea,Phil Jones,Romelu Lukaku,Juan Mata,Nemanja Matic,Henrikh Mkhitaryan,Paul Pogba,Marcus Rashford,Luis Valencia,Marko Arnautovic,Andre Ayew,Chicharito,Edimilson Fernandes,Joe Hart,Arthur Masuaku,Mark Noble,Pedro Obiang,Angelo Ogbonna,Winston Reid,Pablo Zabaleta
g_1_W8zyC4jN,Newcastle,Tottenham,13/08/2017,Christian Atsu,Ciaran Clark,Paul Dummett,Rob Elliot,Dwight Gayle,Isaac Hayden,Florian Lejeune,Javier Manquillo,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Toby Alderweireld,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Moussa Sissoko,Jan Vertonghen,Kyle Walker-Peters
g_1_2BklJLcj,Stoke,Arsenal,19/08/2017,Joe Allen,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Jese,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma,Hector Bellerin,Petr Cech,Sead Kolasinac,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,Alex Oxlade-Chamberlain,Mesut Ozil,Aaron Ramsey,Danny Welbeck,Granit Xhaka
g_1_GEH0SPz4,Bournemouth,Watford,19/08/2017,Benik Afobe,Nathan Ake,Harry Arter,Asmir Begovic,Steve Cook,Charlie Daniels,Ryan Fraser,Jordon Ibe,Joshua King,Adam Smith,Andrew Surman,Nordin Amrabat,Miguel Britos,Nathaniel Chalobah,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Jose Holebas,Kiko,Sebastian Prodl,Richarlison
g_1_f5G4RqjA,Burnley,West Brom,19/08/2017,Robbie Brady,Jack Cork,Steven Defour,Johann Gudmundsson,Tom Heaton,Jeff Hendrick,Matthew Lowton,Ben Mee,James Tarkowski,Sam Vokes,Stephen Ward,Gareth Barry,Chris Brunt,Craig Dawson,Sam Field,Ben Foster,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez
g_1_jX9DPNKM,Leicester,Brighton,19/08/2017,Marc Albrighton,Christian Fuchs,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy,Shane Duffy,Lewis Dunk,Pascal Gross,Solomon March,Jamie Murphy,Glenn Murray,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Markus Suttner
g_1_pf9HOszT,Liverpool,Crystal Palace,19/08/2017,Roberto Firmino,Joe Gomez,Jordan Henderson,Ragnar Klavan,Sadio Mane,Joel Matip,Simon Mignolet,James Milner,Andrew Robertson,Daniel Sturridge,Georginio Wijnaldum,Christian Benteke,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,Ruben Loftus-Cheek,Luka Milivojevic,Jason Puncheon,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward
g_1_UHszsPkc,Southampton,West Ham,19/08/2017,Ryan Bertrand,Steven Davis,Fraser Forster,Manolo Gabbiadini,Mario Lemina,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,Maya Yoshida,Michail Antonio,Marko Arnautovic,Andre Ayew,Chicharito,Aaron Cresswell,Jose Fonte,Joe Hart,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_Y1dN2zmc,Swansea,Manchester United,19/08/2017,Tammy Abraham,Jordan Ayew,Kyle Bartley,Thomas Carroll,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Alfie Mawson,Roque Mesa,Kyle Naughton,Martin Olsson,Eric Bailly,Daley Blind,David de Gea,Phil Jones,Romelu Lukaku,Juan Mata,Nemanja Matic,Henrikh Mkhitaryan,Paul Pogba,Marcus Rashford,Luis Valencia
g_1_t2lhIuDd,Tottenham,Chelsea,20/08/2017,Toby Alderweireld,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Victor Wanyama,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Andreas Christensen,Thibaut Courtois,N'Golo Kanté,David Luiz,Alvaro Morata,Victor Moses,Antonio Rudiger,Willian
g_1_CtB9Q35G,Huddersfield,Newcastle,20/08/2017,Philip Billing,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Christopher Schindler,Tom Smith,Rajiv van La Parra,Christian Atsu,Ciaran Clark,Rob Elliot,Dwight Gayle,Isaac Hayden,Jamaal Lascelles,Javier Manquillo,Chancel Mbemba,Mikel Merino,Ayoze Perez,Matt Ritchie
g_1_Kn0qK1rp,Manchester City,Everton,21/08/2017,Sergio Aguero,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Vincent Kompany,Nicolas Otamendi,Leroy Sane,David Silva,John Stones,Kyle Walker,Leighton Baines,Dominic Calvert-Lewin,Tom Davies,Idrissa Gueye,Mason Holgate,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Ashley Williams
g_1_xlYfx14S,Manchester United,Leicester,26/08/2017,Eric Bailly,Daley Blind,David de Gea,Phil Jones,Romelu Lukaku,Anthony Martial,Juan Mata,Nemanja Matic,Henrikh Mkhitaryan,Paul Pogba,Luis Valencia,Marc Albrighton,Christian Fuchs,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy
g_1_CheR1f23,Crystal Palace,Swansea,26/08/2017,Christian Benteke,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,James Mcarthur,Luka Milivojevic,Jason Puncheon,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward,Tammy Abraham,Jordan Ayew,Thomas Carroll,Sam Clucas,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_4zzmvNZF,Huddersfield,Southampton,26/08/2017,Philip Billing,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Christopher Schindler,Tom Smith,Rajiv van La Parra,Ryan Bertrand,Steven Davis,Fraser Forster,Manolo Gabbiadini,Mario Lemina,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,Maya Yoshida
g_1_tIxGXKCq,Newcastle,West Ham,26/08/2017,Christian Atsu,Ciaran Clark,Rob Elliot,Isaac Hayden,Joselu,Jamaal Lascelles,Javier Manquillo,Chancel Mbemba,Mikel Merino,Ayoze Perez,Matt Ritchie,Michail Antonio,Andre Ayew,Chicharito,James Collins,Aaron Cresswell,Edimilson Fernandes,Joe Hart,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_EVzOVbsd,Watford,Brighton,26/08/2017,Nordin Amrabat,Miguel Britos,Nathaniel Chalobah,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Christian Kabasele,Kiko,Sebastian Prodl,Richarlison,Shane Duffy,Lewis Dunk,Pascal Gross,Tomer Hemed,Anthony Knockaert,Solomon March,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Markus Suttner
g_1_88tvtq53,Bournemouth,Manchester City,26/08/2017,Nathan Ake,Harry Arter,Asmir Begovic,Steve Cook,Charlie Daniels,Jermain Defoe,Dan Gosling,Joshua King,Tyrone Mings,Adam Smith,Andrew Surman,Danilo,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Vincent Kompany,Benjamin Mendy,Nicolas Otamendi,Bernardo Silva,David Silva,Raheem Sterling
g_1_bcZjwskM,Liverpool,Arsenal,27/08/2017,Emre Can,Roberto Firmino,Joe Gomez,Jordan Henderson,Loris Karius,Dejan Lovren,Sadio Mane,Joel Matip,Alberto Moreno,Mohamed Salah,Georginio Wijnaldum,Hector Bellerin,Petr Cech,Rob Holding,Laurent Koscielny,Nacho Monreal,Alex Oxlade-Chamberlain,Mesut Ozil,Aaron Ramsey,Alexis Sanchez,Danny Welbeck,Granit Xhaka
g_1_K8yKWvSk,Tottenham,Burnley,27/08/2017,Toby Alderweireld,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Son Heung-min,Kieran Trippier,Jan Vertonghen,Scott Arfield,Robbie Brady,Jack Cork,Steven Defour,Johann Gudmundsson,Tom Heaton,Matthew Lowton,Ben Mee,James Tarkowski,Sam Vokes,Stephen Ward
g_1_jXVru3K9,Chelsea,Everton,27/08/2017,Marcos Alonso,Cesar Azpilicueta,Thibaut Courtois,Cesc Fabregas,N'Golo Kanté,David Luiz,Alvaro Morata,Victor Moses,Pedro,Antonio Rudiger,Willian,Leighton Baines,Tom Davies,Idrissa Gueye,Mason Holgate,Phil Jagielka,Michael Keane,Jordan Pickford,Sandro Ramirez,Wayne Rooney,Gylfi Sigurdsson,Ashley Williams
g_1_SYvSUId2,West Brom,Stoke,27/08/2017,Gareth Barry,Chris Brunt,Craig Dawson,Ben Foster,Ahmed Hegazy,Jake Livermore,James Morrison,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon,Joe Allen,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Darren Fletcher,Jese,Bruno Martins Indi,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma
g_1_f31bTQxe,Stoke,Manchester United,09/09/2017,Joe Allen,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Jese,Erik Pieters,Xherdan Shaqiri,Kevin Wimmer,Kurt Zouma,Eric Bailly,Matteo Darmian,David de Gea,Ander Herrera,Phil Jones,Romelu Lukaku,Nemanja Matic,Henrikh Mkhitaryan,Paul Pogba,Marcus Rashford,Luis Valencia
g_1_W658wB02,Arsenal,Bournemouth,09/09/2017,Hector Bellerin,Petr Cech,Sead Kolasinac,Laurent Koscielny,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,Mesut Ozil,Aaron Ramsey,Danny Welbeck,Granit Xhaka,Nathan Ake,Harry Arter,Asmir Begovic,Steve Cook,Charlie Daniels,Jermain Defoe,Ryan Fraser,Dan Gosling,Joshua King,Tyrone Mings,Adam Smith
g_1_Ac4CxVF8,Brighton,West Brom,09/09/2017,Shane Duffy,Lewis Dunk,Pascal Gross,Tomer Hemed,Anthony Knockaert,Solomon March,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Markus Suttner,Gareth Barry,Craig Dawson,Jonny Evans,Ben Foster,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon
g_1_IN7Kz9pL,Everton,Tottenham,09/09/2017,Leighton Baines,Idrissa Gueye,Michael Keane,Davy Klaassen,Cuco Martina,Jordan Pickford,Sandro Ramirez,Wayne Rooney,Morgan Schneiderlin,Gylfi Sigurdsson,Ashley Williams,Toby Alderweireld,Dele Alli,Ben Davies,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Moussa Sissoko,Kieran Trippier,Jan Vertonghen
g_1_0ncPZSaR,Leicester,Chelsea,09/09/2017,Marc Albrighton,Christian Fuchs,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Kasper Schmeichel,Danny Simpson,Islam Slimani,Jamie Vardy,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Thibaut Courtois,Cesc Fabregas,N'Golo Kanté,David Luiz,Alvaro Morata,Victor Moses,Pedro,Antonio Rudiger
g_1_GC2fU6Nl,Southampton,Watford,09/09/2017,Ryan Bertrand,Sofiane Boufal,Steven Davis,Fraser Forster,Manolo Gabbiadini,Wesley Hoedt,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,James Ward-Prowse,Andre Carrillo,Nathaniel Chalobah,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Jose Holebas,Christian Kabasele,Younes Kaboul,Kiko,Richarlison
g_1_Mk3jVn8r,Manchester City,Liverpool,09/09/2017,Sergio Aguero,Danilo,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Benjamin Mendy,Nicolas Otamendi,David Silva,John Stones,Kyle Walker,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Jordan Henderson,Ragnar Klavan,Sadio Mane,Joel Matip,Simon Mignolet,Alberto Moreno,Mohamed Salah,Georginio Wijnaldum
g_1_tSaV0EH9,Swansea,Newcastle,10/09/2017,Tammy Abraham,Jordan Ayew,Thomas Carroll,Sam Clucas,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Alfie Mawson,Kyle Naughton,Martin Olsson,Renato Sanches,Ciaran Clark,Rob Elliot,Jesus Gamez,Isaac Hayden,Joselu,Jamaal Lascelles,Javier Manquillo,Mikel Merino,Jacob Murphy,Ayoze Perez,Matt Ritchie
g_1_vX8GykVE,Burnley,Crystal Palace,10/09/2017,Robbie Brady,Jack Cork,Steven Defour,Johann Gudmundsson,Tom Heaton,Matthew Lowton,Ben Mee,James Tarkowski,Sam Vokes,Stephen Ward,Chris Wood,Christian Benteke,Yohan Cabaye,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,Lee Chung-yong,James Mcarthur,Jason Puncheon,Jeffery Schlupp,Andros Townsend,Joel Ward
g_1_Cvd3Sph1,West Ham,Huddersfield,11/09/2017,Michail Antonio,Andrew Carroll,Chicharito,James Collins,Aaron Cresswell,Jose Fonte,Joe Hart,Cheikhou Kouyate,Pedro Obiang,Winston Reid,Pablo Zabaleta,Philip Billing,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Christopher Schindler,Tom Smith,Rajiv van La Parra
g_1_jVf7R477,Bournemouth,Brighton,15/09/2017,Nathan Ake,Harry Arter,Asmir Begovic,Charlie Daniels,Jermain Defoe,Simon Francis,Ryan Fraser,Joshua King,Marc Pugh,Adam Smith,Andrew Surman,Shane Duffy,Lewis Dunk,Pascal Gross,Tomer Hemed,Anthony Knockaert,Solomon March,Davy Propper,Liam Rosenior,Mathew Ryan,Dale Stephens,Markus Suttner
g_1_KIbZaYWF,Tottenham,Swansea,16/09/2017,Toby Alderweireld,Dele Alli,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Moussa Sissoko,Son Heung-min,Kieran Trippier,Jan Vertonghen,Tammy Abraham,Jordan Ayew,Thomas Carroll,Sam Clucas,Lukasz Fabianski,Federico Fernandez,Alfie Mawson,Kyle Naughton,Martin Olsson,Renato Sanches,Mike van der Hoorn
g_1_bZ0NXuUt,Huddersfield,Leicester,16/09/2017,Laurent Depoitre,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Abdelhamid Sabiri,Christopher Schindler,Tom Smith,Daniel Williams,Marc Albrighton,Benjamin Chilwell,Kelechi Iheanacho,Andy King,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Kasper Schmeichel,Danny Simpson,Jamie Vardy
g_1_xQaRWaqm,Liverpool,Burnley,16/09/2017,Trent Alexander-Arnold,Emre Can,Coutinho,Roberto Firmino,Ragnar Klavan,Joel Matip,Simon Mignolet,James Milner,Andrew Robertson,Mohamed Salah,Daniel Sturridge,Scott Arfield,Robbie Brady,Jack Cork,Steven Defour,Johann Gudmundsson,Matthew Lowton,Ben Mee,Nick Pope,James Tarkowski,Stephen Ward,Chris Wood
g_1_OtbZUwEa,Newcastle,Stoke,16/09/2017,Christian Atsu,Ciaran Clark,Rob Elliot,Isaac Hayden,Joselu,Jamaal Lascelles,Chancel Mbemba,Mikel Merino,Ayoze Perez,Matt Ritchie,Deandre Yedlin,Joe Allen,Jack Butland,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Jese,Bruno Martins Indi,Erik Pieters,Xherdan Shaqiri,Kevin Wimmer,Kurt Zouma
g_1_65mvUcT5,Watford,Manchester City,16/09/2017,Andre Carrillo,Nathaniel Chalobah,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Jose Holebas,Daryl Janmaat,Christian Kabasele,Adrian Mariappa,Richarlison,Sergio Aguero,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Benjamin Mendy,Nicolas Otamendi,David Silva,Raheem Sterling,John Stones,Kyle Walker
g_1_K8irTHrC,West Brom,West Ham,16/09/2017,Gareth Barry,Chris Brunt,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,James Morrison,Matt Phillips,Jay Rodriguez,Michail Antonio,Andrew Carroll,Chicharito,James Collins,Aaron Cresswell,Jose Fonte,Joe Hart,Cheikhou Kouyate,Pedro Obiang,Winston Reid,Pablo Zabaleta
g_1_Iymgk8aE,Crystal Palace,Southampton,16/09/2017,Christian Benteke,Yohan Cabaye,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Jason Puncheon,Jeffery Schlupp,Andros Townsend,Joel Ward,Ryan Bertrand,Steven Davis,Fraser Forster,Wesley Hoedt,Mario Lemina,Shane Long,Nathan Redmond,Oriol Romeu,Cedric Soares,Dusan Tadic,Maya Yoshida
g_1_pjaVVJbg,Manchester United,Everton,17/09/2017,Eric Bailly,David de Gea,Marouane Fellaini,Phil Jones,Romelu Lukaku,Juan Mata,Nemanja Matic,Henrikh Mkhitaryan,Marcus Rashford,Luis Valencia,Ashley Young,Leighton Baines,Tom Davies,Idrissa Gueye,Phil Jagielka,Michael Keane,Cuco Martina,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Gylfi Sigurdsson,Ashley Williams
g_1_4Yrkjlp8,Chelsea,Arsenal,17/09/2017,Marcos Alonso,Cesar Azpilicueta,Gary Cahill,Thibaut Courtois,Cesc Fabregas,N'Golo Kanté,David Luiz,Alvaro Morata,Victor Moses,Pedro,Willian,Hector Bellerin,Petr Cech,Alex Iwobi,Sead Kolasinac,Laurent Koscielny,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,Aaron Ramsey,Danny Welbeck,Granit Xhaka
g_1_Q9K4pJDn,Leicester,Liverpool,23/09/2017,Marc Albrighton,Benjamin Chilwell,Andy King,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy,Emre Can,Coutinho,Roberto Firmino,Joe Gomez,Jordan Henderson,Dejan Lovren,Joel Matip,Simon Mignolet,Alberto Moreno,Mohamed Salah,Georginio Wijnaldum
g_1_UwZYkujP,Burnley,Huddersfield,23/09/2017,Scott Arfield,Robbie Brady,Jack Cork,Steven Defour,Jeff Hendrick,Matthew Lowton,Ben Mee,Nick Pope,James Tarkowski,Stephen Ward,Chris Wood,Laurent Depoitre,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Elias Kachunga,Jonas Lossl,Chris Lowe,Aaron Mooy,Abdelhamid Sabiri,Christopher Schindler,Tom Smith
g_1_WnL0oabt,Everton,Bournemouth,23/09/2017,Leighton Baines,Dominic Calvert-Lewin,Idrissa Gueye,Mason Holgate,Davy Klaassen,Cuco Martina,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Gylfi Sigurdsson,Ashley Williams,Nathan Ake,Asmir Begovic,Charlie Daniels,Jermain Defoe,Simon Francis,Dan Gosling,Jordon Ibe,Joshua King,Adam Smith,Junior Stanislas,Andrew Surman
g_1_xpO8qwTh,Manchester City,Crystal Palace,23/09/2017,Sergio Aguero,Kevin De Bruyne,Ederson,Fernandinho,Benjamin Mendy,Nicolas Otamendi,Leroy Sane,David Silva,Raheem Sterling,John Stones,Kyle Walker,Christian Benteke,Yohan Cabaye,Scott Dann,Timothy Fosu-Mensah,Wayne Hennessey,Ruben Loftus-Cheek,Luka Milivojevic,Mamadou Sakho,Jeffery Schlupp,Andros Townsend,Patrick van Aanholt
g_1_K8DDrcra,Southampton,Manchester United,23/09/2017,Ryan Bertrand,Steven Davis,Fraser Forster,Wesley Hoedt,Mario Lemina,Shane Long,Nathan Redmond,Oriol Romeu,Cedric Soares,Dusan Tadic,Maya Yoshida,Eric Bailly,David de Gea,Marouane Fellaini,Phil Jones,Romelu Lukaku,Juan Mata,Nemanja Matic,Henrikh Mkhitaryan,Marcus Rashford,Luis Valencia,Ashley Young
g_1_baCHsHc5,Stoke,Chelsea,23/09/2017,Joe Allen,Jack Butland,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Jese,Glen Johnson,Bruno Martins Indi,Erik Pieters,Xherdan Shaqiri,Ramadan Sobhi,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Andreas Christensen,Thibaut Courtois,N'Golo Kanté,Alvaro Morata,Victor Moses,Pedro,Antonio Rudiger,Willian
g_1_0GC3r61r,Swansea,Watford,23/09/2017,Jordan Ayew,Wilfried Bony,Thomas Carroll,Sam Clucas,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn,Etienne Capoue,Andre Carrillo,Tom Cleverley,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Jose Holebas,Christian Kabasele,Kiko,Adrian Mariappa,Richarlison
g_1_SYGLtyDB,West Ham,Tottenham,23/09/2017,Michail Antonio,Marko Arnautovic,Chicharito,Aaron Cresswell,Jose Fonte,Joe Hart,Cheikhou Kouyate,Mark Noble,Angelo Ogbonna,Winston Reid,Pablo Zabaleta,Toby Alderweireld,Dele Alli,Serge Aurier,Ben Davies,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Moussa Sissoko,Jan Vertonghen
g_1_hMkjReDO,Brighton,Newcastle,24/09/2017,Shane Duffy,Lewis Dunk,Pascal Gross,Tomer Hemed,Anthony Knockaert,Solomon March,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Markus Suttner,Christian Atsu,Ciaran Clark,Rob Elliot,Isaac Hayden,Joselu,Jamaal Lascelles,Chancel Mbemba,Mikel Merino,Ayoze Perez,Matt Ritchie,Deandre Yedlin
g_1_EVjnSybI,Arsenal,West Brom,25/09/2017,Hector Bellerin,Petr Cech,Mohamed Elneny,Sead Kolasinac,Laurent Koscielny,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,Aaron Ramsey,Alexis Sanchez,Granit Xhaka,Gareth Barry,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,Allan Nyom,Hal Robson-Kanu,Jay Rodriguez
g_1_2i9YwZdU,Chelsea,Manchester City,30/09/2017,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Gary Cahill,Andreas Christensen,Thibaut Courtois,Cesc Fabregas,Eden Hazard,N'Golo Kanté,Alvaro Morata,Antonio Rudiger,Kevin De Bruyne,Fabian Delph,Ederson,Fernandinho,Jesus Gabriel,Nicolas Otamendi,Leroy Sane,David Silva,Raheem Sterling,John Stones,Kyle Walker
