;id_game;team_1_name;team_2_name;game_date;home_player_1;home_player_2;home_player_3;home_player_4;home_player_5;home_player_6;home_player_7;home_player_8;home_player_9;home_player_10;home_player_11;away_player_1;away_player_2;away_player_3;away_player_4;away_player_5;away_player_6;away_player_7;away_player_8;away_player_9;away_player_10;away_player_11
328;g_1_0GC3r61r;Swansea;Watford;23.09. 15:00;Ayew J.;Bony W.;Carroll T.;Clucas S.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.;Capoue E.;Carrillo A.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Kabasele C.;Kiko;Mariappa A.;Richarlison
329;g_1_SYGLtyDB;West Ham;Tottenham ;23.09. 12:30;Antonio M.;Arnautovic M.;Chicharito;Cresswell A.;Fonte J.;Hart J. (G);Kouyate C.;Noble M. (C);Ogbonna A.;Reid W.;Zabaleta P.;Alderweireld T.;Alli D.;Aurier S.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Vertonghen J.
330;g_1_pjaVVJbg;Manchester United;Everton;17.09. 16:00;Bailly E.;de Gea D. (G);Fellaini M.;Jones P.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Rashford M.;Valencia A. (C);Young A.;Baines L.;Davies T.;Gueye I.;Jagielka P. (C);Keane M.;Martina C.;Pickford J. (G);Rooney W.;Schneiderlin M.;Sigurdsson G.;Williams A.
331;g_1_4Yrkjlp8;Chelsea ;Arsenal;17.09. 13:30;Alonso M.;Azpilicueta C.;Cahill G. (C);Courtois T. (G);Fabregas C.;Kante N.;Luiz D.;Morata A.;Moses V.;Pedro;Willian;Bellerin H.;Cech P. (G);Iwobi A.;Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ramsey A.;Welbeck D.;Xhaka G.
332;g_1_KIbZaYWF;Tottenham;Swansea;16.09. 17:30;Alderweireld T.;Alli D.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Son Heung-Min;Trippier K.;Vertonghen J.;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Fabianski L. (G);Fernandez F. (C);Mawson A.;Naughton K.;Olsson Mart.;Sanches R.;van der Hoorn M.
333;g_1_bZ0NXuUt;Huddersfield;Leicester;16.09. 15:00;Depoitre L.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Sabiri A.;Schindler C.;Smith T. (C);Williams D.;Albrighton M.;Chilwell B.;Iheanacho K.;King A.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.
334;g_1_xQaRWaqm;Liverpool;Burnley;16.09. 15:00;Alexander-Arnold T.;Can E.;Coutinho;Firmino R.;Klavan R.;Matip J.;Mignolet S. (G);Milner J. (C);Robertson A.;Salah M.;Sturridge D.;Arfield S.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
335;g_1_OtbZUwEa;Newcastle;Stoke;16.09. 15:00;Atsu Ch.;Clark C.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Mbemba Ch.;Merino M.;Perez A.;Ritchie M.;Yedlin D.;Allen J.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D. (C);Jese;Martins Indi B.;Pieters E.;Shaqiri X.;Wimmer K.;Zouma K.
336;g_1_65mvUcT5;Watford;Manchester City;16.09. 15:00;Carrillo A.;Chalobah N.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Janmaat D.;Kabasele C.;Mariappa A.;Richarlison;Aguero S.;De Bruyne K.;Ederson (G);Fernandinho;Gabriel Jesus;Mendy B.;Otamendi N.;Silva D. (C);Sterling R.;Stones J.;Walker K.
337;g_1_K8irTHrC;West Brom;West Ham;16.09. 15:00;Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Morrison J.;Phillips M.;Rodriguez J.;Antonio M.;Carroll A.;Chicharito;Collins J.;Cresswell A.;Fonte J.;Hart J. (G);Kouyate C.;Obiang P.;Reid W. (C);Zabaleta P.
338;g_1_Iymgk8aE;Crystal Palace;Southampton;16.09. 12:30;Benteke C.;Cabaye Y.;Dann S.;Fosu-Mensah T.;Hennessey W. (G);Loftus-Cheek R.;McArthur J.;Puncheon J. (C);Schlupp J.;Townsend A.;Ward J.;Bertrand R.;Davis S. (C);Forster F. (G);Hoedt W.;Lemina M.;Long S.;Redmond N.;Romeu O.;Soares C.;Tadic D.;Yoshida M.
339;g_1_jVf7R477;Bournemouth;Brighton;15.09. 20:00;Ake N.;Arter H.;Begovic A. (G);Daniels C.;Defoe J.;Francis S. (C);Fraser R.;King J.;Pugh M.;Smith A.;Surman A.;Duffy S.;Dunk L. (C);Gross P.;Hemed T.;Knockaert A.;March S.;Propper D.;Rosenior L.;Ryan M. (G);Stephens D.;Suttner M.
340;g_1_Cvd3Sph1;West Ham;Huddersfield;11.09. 20:00;Antonio M.;Carroll A.;Chicharito;Collins J.;Cresswell A.;Fonte J.;Hart J. (G);Kouyate C.;Obiang P.;Reid W. (C);Zabaleta P.;Billing P.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Smith T. (C);van La Parra R.
341;g_1_tSaV0EH9;Swansea;Newcastle;10.09. 16:00;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Naughton K.;Olsson Mart.;Sanches R.;Clark C.;Elliot R. (G);Gamez J.;Hayden I.;Joselu;Lascelles J. (C);Manquillo J.;Merino M.;Murphy J.;Perez A.;Ritchie M.
342;g_1_vX8GykVE;Burnley;Crystal Palace;10.09. 13:30;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Heaton T. (G) (C);Lowton M.;Mee B.;Tarkowski J.;Vokes S.;Ward S.;Wood Ch.;Benteke C.;Cabaye Y.;Dann S.;Fosu-Mensah T.;Hennessey W. (G);Lee Chung-Yong;McArthur J.;Puncheon J. (C);Schlupp J.;Townsend A.;Ward J.
343;g_1_f31bTQxe;Stoke;Manchester United;09.09. 17:30;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Diouf M.;Fletcher D. (C);Jese;Pieters E.;Shaqiri X.;Wimmer K.;Zouma K.;Bailly E.;Darmian M.;de Gea D. (G);Herrera A.;Jones P.;Lukaku R.;Matic N.;Mkhitaryan H.;Pogba P.;Rashford M.;Valencia A. (C)
344;g_1_W658wB02;Arsenal;Bournemouth;09.09. 15:00;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Ramsey A.;Welbeck D.;Xhaka G.;Ake N.;Arter H.;Begovic A. (G);Cook S. (C);Daniels C.;Defoe J.;Fraser R.;Gosling D.;King J.;Mings T.;Smith A.
345;g_1_Ac4CxVF8;Brighton;West Brom;09.09. 15:00;Duffy S.;Dunk L.;Gross P.;Hemed T.;Knockaert A.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Barry G.;Dawson C.;Evans J. (C);Foster B. (G);Hegazy A.;Krychowiak G.;Livermore J.;Nyom A.;Phillips M.;Rodriguez J.;Rondon S.
346;g_1_IN7Kz9pL;Everton;Tottenham;09.09. 15:00;Baines L. (C);Gueye I.;Keane M.;Klaassen D.;Martina C.;Pickford J. (G);Ramirez S.;Rooney W.;Schneiderlin M.;Sigurdsson G.;Williams A.;Alderweireld T.;Alli D.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Trippier K.;Vertonghen J.
347;g_1_0ncPZSaR;Leicester;Chelsea;09.09. 15:00;Albrighton M.;Fuchs Ch.;James M.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Slimani I.;Vardy J.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Courtois T. (G);Fabregas C.;Kante N.;Luiz D.;Morata A.;Moses V.;Pedro;Rudiger A.
348;g_1_GC2fU6Nl;Southampton;Watford;09.09. 15:00;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Gabbiadini M.;Hoedt W.;Redmond N.;Romeu O.;Soares C.;Stephens J.;Ward-Prowse J.;Carrillo A.;Chalobah N.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Kabasele C.;Kaboul Y.;Kiko;Richarlison
349;g_1_Mk3jVn8r;Manchester City;Liverpool ;09.09. 12:30;Aguero S.;Danilo;De Bruyne K.;Ederson (G);Fernandinho;Gabriel Jesus;Mendy B.;Otamendi N.;Silva D. (C);Stones J.;Walker K.;Alexander-Arnold T.;Can E.;Firmino R.;Henderson J. (C);Klavan R.;Mane S.;Matip J.;Mignolet S. (G);Moreno A.;Salah M.;Wijnaldum G.
350;g_1_bcZjwskM;Liverpool;Arsenal;27.08. 16:00;Can E.;Firmino R.;Gomez J.;Henderson J. (C);Karius L. (G);Lovren D.;Mane S.;Matip J.;Moreno A.;Salah M.;Wijnaldum G.;Bellerin H.;Cech P. (G);Holding R.;Koscielny L. (C);Monreal N.;Oxlade-Chamberlain A.;Ozil M.;Ramsey A.;Sanchez A.;Welbeck D.;Xhaka G.
351;g_1_K8yKWvSk;Tottenham;Burnley;27.08. 16:00;Alderweireld T.;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Son Heung-Min;Trippier K.;Vertonghen J.;Arfield S.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Heaton T. (G) (C);Lowton M.;Mee B.;Tarkowski J.;Vokes S.;Ward S.
352;g_1_jXVru3K9;Chelsea;Everton;27.08. 13:30;Alonso M.;Azpilicueta C. (C);Courtois T. (G);Fabregas C.;Kante N.;Luiz D.;Morata A.;Moses V.;Pedro;Rudiger A.;Willian;Baines L.;Davies T.;Gueye I.;Holgate M.;Jagielka P. (C);Keane M.;Pickford J. (G);Ramirez S.;Rooney W.;Sigurdsson G.;Williams A.
353;g_1_SYvSUId2;West Brom;Stoke;27.08. 13:30;Barry G.;Brunt C.;Dawson C.;Foster B. (G);Hegazy A.;Livermore J. (C);Morrison J.;Nyom A.;Phillips M.;Rodriguez J.;Rondon S.;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Fletcher D.;Jese;Martins Indi B.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.
354;g_1_xlYfx14S;Manchester United;Leicester;26.08. 17:30;Bailly E.;Blind D.;de Gea D. (G);Jones P.;Lukaku R.;Martial A.;Mata J.;Matic N.;Mkhitaryan H.;Pogba P.;Valencia A. (C);Albrighton M.;Fuchs Ch.;James M.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
355;g_1_CheR1f23;Crystal Palace;Swansea;26.08. 15:00;Benteke C.;Dann S.;Fosu-Mensah T.;Hennessey W. (G);McArthur J.;Milivojevic L.;Puncheon J. (C);Tomkins J.;Townsend A.;van Aanholt P.;Ward J.;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.
356;g_1_4zzmvNZF;Huddersfield;Southampton;26.08. 15:00;Billing P.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Smith T. (C);van La Parra R.;Bertrand R.;Davis S. (C);Forster F. (G);Gabbiadini M.;Lemina M.;Redmond N.;Romeu O.;Soares C.;Stephens J.;Tadic D.;Yoshida M.
357;g_1_tIxGXKCq;Newcastle;West Ham;26.08. 15:00;Atsu Ch.;Clark C.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Manquillo J.;Mbemba Ch.;Merino M.;Perez A.;Ritchie M.;Antonio M.;Ayew A.;Chicharito;Collins J.;Cresswell A.;Fernandes E.;Hart J. (G);Noble M. (C);Ogbonna A.;Rice D.;Zabaleta P.
358;g_1_EVzOVbsd;Watford ;Brighton;26.08. 15:00;Amrabat N.;Britos M.;Chalobah N.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Kabasele C.;Kiko;Prodl S.;Richarlison;Duffy S.;Dunk L.;Gross P.;Hemed T.;Knockaert A.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.
359;g_1_88tvtq53;Bournemouth;Manchester City ;26.08. 12:30;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Defoe J.;Gosling D.;King J.;Mings T.;Smith A.;Surman A. (C);Danilo;De Bruyne K.;Ederson (G);Fernandinho;Gabriel Jesus;Kompany V. (C);Mendy B.;Otamendi N.;Silva B.;Silva D.;Sterling R.
360;g_1_Kn0qK1rp;Manchester City ;Everton ;21.08. 20:00;Aguero S.;De Bruyne K.;Ederson (G);Fernandinho;Gabriel Jesus;Kompany V. (C);Otamendi N.;Sane L.;Silva D.;Stones J.;Walker K.;Baines L.;Calvert-Lewin D.;Davies T.;Gueye I.;Holgate M.;Jagielka P. (C);Keane M.;Pickford J. (G);Rooney W.;Schneiderlin M.;Williams A.
361;g_1_t2lhIuDd;Tottenham;Chelsea;20.08. 16:00;Alderweireld T.;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Trippier K.;Vertonghen J.;Wanyama V.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Christensen A.;Courtois T. (G);Kante N.;Luiz D.;Morata A.;Moses V.;Rudiger A.;Willian
362;g_1_CtB9Q35G;Huddersfield;Newcastle;20.08. 13:30;Billing P.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Smith T. (C);van La Parra R.;Atsu Ch.;Clark C.;Elliot R. (G);Gayle D.;Hayden I.;Lascelles J. (C);Manquillo J.;Mbemba Ch.;Merino M.;Perez A.;Ritchie M.
363;g_1_2BklJLcj;Stoke;Arsenal;19.08. 17:30;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Diouf M.;Fletcher D.;Jese;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.;Bellerin H.;Cech P. (G) (C);Kolasinac S.;Lacazette A.;Monreal N.;Mustafi S.;Oxlade-Chamberlain A.;Ozil M.;Ramsey A.;Welbeck D.;Xhaka G.
364;g_1_GEH0SPz4;Bournemouth;Watford;19.08. 15:00;Afobe B.;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Fraser R.;Ibe J.;King J.;Smith A.;Surman A. (C);Amrabat N.;Britos M.;Chalobah N.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Kiko;Prodl S.;Richarlison
365;g_1_f5G4RqjA;Burnley;West Brom ;19.08. 15:00;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Heaton T. (G) (C);Hendrick J.;Lowton M.;Mee B.;Tarkowski J.;Vokes S.;Ward S.;Barry G.;Brunt C.;Dawson C.;Field S.;Foster B. (G);Hegazy A.;Livermore J. (C);McClean J.;Nyom A.;Phillips M.;Rodriguez J.
366;g_1_jX9DPNKM;Leicester;Brighton;19.08. 15:00;Albrighton M.;Fuchs Ch.;James M.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.;Duffy S.;Dunk L.;Gross P.;March S.;Murphy J.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.
367;g_1_pf9HOszT;Liverpool;Crystal Palace;19.08. 15:00;Firmino R.;Gomez J.;Henderson J. (C);Klavan R.;Mane S.;Matip J.;Mignolet S. (G);Milner J.;Robertson A.;Sturridge D.;Wijnaldum G.;Benteke C.;Dann S.;Fosu-Mensah T.;Hennessey W. (G);Loftus-Cheek R.;Milivojevic L.;Puncheon J. (C);Tomkins J.;Townsend A.;van Aanholt P.;Ward J.
368;g_1_UHszsPkc;Southampton;West Ham ;19.08. 15:00;Bertrand R.;Davis S. (C);Forster F. (G);Gabbiadini M.;Lemina M.;Redmond N.;Romeu O.;Soares C.;Stephens J.;Tadic D.;Yoshida M.;Antonio M.;Arnautovic M.;Ayew A.;Chicharito;Cresswell A.;Fonte J.;Hart J. (G);Noble M. (C);Ogbonna A.;Rice D.;Zabaleta P.
369;g_1_Y1dN2zmc;Swansea;Manchester United;19.08. 12:30;Abraham T.;Ayew J.;Bartley K.;Carroll T.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;Bailly E.;Blind D.;de Gea D. (G);Jones P.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Pogba P.;Rashford M.;Valencia A. (C)
370;g_1_lpoWCpyH;Manchester United;West Ham;13.08. 16:00;Bailly E.;Blind D.;de Gea D. (G);Jones P.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Pogba P.;Rashford M.;Valencia A. (C);Arnautovic M.;Ayew A.;Chicharito;Fernandes E.;Hart J. (G);Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Zabaleta P.
371;g_1_W8zyC4jN;Newcastle ;Tottenham;13.08. 13:30;Atsu Ch.;Clark C.;Dummett P.;Elliot R. (G);Gayle D.;Hayden I.;Lejeune F.;Manquillo J.;Perez A.;Ritchie M.;Shelvey J. (C);Alderweireld T.;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sissoko M.;Vertonghen J.;Walker-Peters K.
372;g_1_phlFGSyh;Brighton;Manchester City;12.08. 17:30;Brown I.;Duffy S.;Dunk L.;Gross P.;Hemed T.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Aguero S.;Danilo;De Bruyne K.;Ederson (G);Fernandinho;Gabriel Jesus;Kompany V. (C);Otamendi N.;Silva D.;Stones J.;Walker K.
373;g_1_2TrKFnib;Chelsea ;Burnley;12.08. 15:00;Alonso M.;Azpilicueta C.;Batshuayi M.;Boga J.;Cahill G. (C);Courtois T. (G);Fabregas C.;Kante N.;Luiz D.;Rudiger A.;Willian;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Heaton T. (G) (C);Hendrick J.;Lowton M.;Mee B.;Tarkowski J.;Vokes S.;Ward S.
374;g_1_tKsOE664;Crystal Palace;Huddersfield;12.08. 15:00;Benteke C.;Dann S.;Fosu-Mensah T.;Hennessey W. (G);Loftus-Cheek R.;Milivojevic L.;Puncheon J. (C);Riedewald J.;van Aanholt P.;Ward J.;Zaha W.;Billing P.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Palmer K.;Schindler C.;Smith T. (C)
375;g_1_zssSDQLA;Everton;Stoke;12.08. 15:00;Baines L.;Calvert-Lewin D.;Gueye I.;Jagielka P. (C);Keane M.;Klaassen D.;Pickford J. (G);Ramirez S.;Rooney W.;Schneiderlin M.;Williams A.;Allen J.;Berahino S.;Butland J. (G);Cameron G.;Diouf M.;Fletcher D.;Krkic B.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.
376;g_1_6qzA52Tj;Southampton;Swansea;12.08. 15:00;Bertrand R.;Davis S. (C);Forster F. (G);Gabbiadini M.;Redmond N.;Romeu O.;Soares C.;Stephens J.;Tadic D.;Ward-Prowse J.;Yoshida M.;Abraham T.;Ayew J.;Britton L. (C);Carroll T.;Fabianski L. (G);Fer L.;Fernandez F.;Mawson A.;Naughton K.;Olsson Mart.;Routledge W.
377;g_1_Shy66rEp;West Brom;Bournemouth;12.08. 15:00;Brunt C.;Dawson C.;Field S.;Foster B. (G);Hegazy A.;Livermore J. (C);McClean J.;Nyom A.;Phillips M.;Rodriguez J.;Yacob C.;Afobe B.;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Francis S. (C);Fraser R.;King J.;Pugh M.;Surman A.
378;g_1_AaZvBO5T;Watford;Liverpool;12.08. 12:30;Amrabat N.;Britos M.;Chalobah N.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Holebas J.;Janmaat D.;Kaboul Y.;Okaka S.;Pereyra R.;Alexander-Arnold T.;Can E.;Firmino R.;Henderson J. (C);Lovren D.;Mane S.;Matip J.;Mignolet S. (G);Moreno A.;Salah M.;Wijnaldum G.
379;g_1_61kBH8Mo;Arsenal;Leicester;11.08. 19:45;Bellerin H.;Cech P. (G) (C);Elneny M.;Holding R.;Kolasinac S.;Lacazette A.;Monreal N.;Oxlade-Chamberlain A.;Ozil M.;Welbeck D.;Xhaka G.;Albrighton M.;Fuchs Ch.;James M.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
